Decimal Value,DNL,INL
602,-0.43019764145726314,0.25123570213926155
603,-0.4040048776721229,-0.15276917553286137
604,-1.0,-1.1527691755328613
605,1.8354032618086356,0.6826340862757742
606,-0.7727521667137472,-0.09011808043797305
607,-1.0,-1.0901180804379729
608,1.4690703895406227,0.3789523091026498
609,-0.2347030469496264,0.1442492621530234
610,-0.26257858606149087,-0.11832932390846747
611,1.1091027978570778,0.9907734739486103
612,-1.0,-0.0092265260513897
613,0.3930453141569936,0.38381878810560394
614,-0.7011976332449422,-0.3173788451393383
615,-1.0,-1.3173788451393382
616,2.0126068201536067,0.6952279750142684
617,-1.0,-0.3047720249857316
618,0.19674591405798392,-0.10802611092774768
619,-0.5017521749260682,-0.6097782858538159
620,-1.0,-1.6097782858538159
621,2.499733695240587,0.8899554093867709
622,-0.9014478971549355,-0.011492487768164545
623,0.19996513642258762,0.18847264865442306
624,-0.26887070250160017,-0.08039805384717709
625,-0.3897378694651802,-0.47013592331235726
626,0.4423579476517687,-0.027777975660588556
627,-0.32849948039220755,-0.3562774560527961
628,-0.08054619416967757,-0.43682365022247366
629,0.2413028781505293,-0.19552077207194438
630,-0.19182885818405893,-0.3873496302560033
631,-1.0,-1.387349630256003
632,2.3701599950635397,0.9828103648075365
633,-1.0,-0.017189635192463488
634,-1.0,-1.0171896351924634
635,1.039157875570765,0.021968240378301623
636,-0.032111530410634304,-0.010143290032332681
637,-0.5152143775418916,-0.5253576675742243
638,-1.0,-1.5253576675742242
639,2.2994834313305934,0.7741257637563691
640,-1.0,-0.22587423624363087
641,0.5321303531384998,0.3062561168948689
642,0.31358905306584095,0.6198451699607098
643,-0.49933775815258363,0.12050741180812623
644,-0.5041665916994258,-0.38365917989129955
645,0.5409100504967064,0.1572508706054068
646,-1.0,-0.8427491293945932
647,0.842053669880636,-0.0006954595139571811
648,0.7490620420291743,0.748366582515217
649,-1.0,-0.2516334174847829
650,-1.0,-1.251633417484783
651,2.63267294607159,1.381039528586807
652,-1.0,0.38103952858680684
653,-0.39442037472279723,-0.013380846135990405
654,0.1689435390906051,0.1555626929546147
655,-0.42310071942616156,-0.26753802647154684
656,-1.0,-1.2675380264715468
657,2.8796019342690355,1.6120639077974888
658,-1.0,0.6120639077974886
659,-0.6542994165235247,-0.042235508726036056
660,-0.2990874942424634,-0.34132300296849943
661,0.30005368630527784,-0.0412693166632216
662,0.06570893098792352,0.024439614324701913
663,-0.05281698334691143,-0.028377369022209515
664,0.4455771700163724,0.41719980099416293
665,-0.5295545498934469,-0.11235474889928394
666,-0.5661366222189052,-0.6784913711181891
667,0.6600944421333084,-0.01839692898488073
668,-0.3809581721069738,-0.3993551010918545
669,0.7514764588025318,0.35212135771067726
670,-1.0,-0.6478786422893228
671,2.2398546534398593,1.5919760111505366
672,-1.0,0.5919760111505364
673,-0.8767915804075479,-0.2848155692570114
674,-0.2689438666462127,-0.5537594359032242
675,0.38594839212576515,-0.167811043777459
676,-0.042427674806466587,-0.2102387185839256
677,1.2925984726421582,1.0823597540582328
678,-1.0,0.08235975405823275
679,-0.029697113637149775,0.05266264042108297
680,-0.31576891922289063,-0.26310627880180765
681,0.5662980086906004,0.3031917298887928
682,-0.1648312888076725,0.13836044108112025
683,-1.0,-0.8616395589188798
684,2.2033457452590137,1.341706186340134
685,-1.0,0.341706186340134
686,-0.8012861831276326,-0.45957999678749856
687,0.23727885019467942,-0.22230114659281916
688,0.3779735003588047,0.15567235376598557
689,0.45106448086510875,0.6067368346310943
690,-0.4214911082436693,0.185245726387425
691,-0.04557373302645773,0.13967199336096728
692,0.23171837520120375,0.37139036856217106
693,-0.3729832803401404,-0.0015929117779693474
694,0.23727885019467942,0.23568593841671007
695,-0.28321087485315544,-0.047524936436445356
696,-0.05032940242881434,-0.0978543388652597
697,-1.0,-1.0978543388652595
698,2.8016821202157627,1.7038277813505032
699,-1.0,0.7038277813505031
700,-1.0,-0.2961722186494969
